EndingDate,PortNum,Shortname,IssueName1,IssueName2,Cusip,ticker,Units,TaxlotNum,AcquitionDate,TaxCost,AcquisitionUnitCost,MarketPrice,MarketValue,accruedIntB,PercentofTMV,UnRealGL,EstIncomeB,MaturityDate,MoodyRating,AssetClass,AssetSubClass,Amortization,AssetSector,ExpirationDate,BookValue,eps,MinSecClass,vchShortName,PriceAsPercent,GPEmplId,SecurityID,SMA,Asset Type,CallDate,UnrealShortTermCapGL,UnrealLongTermCapGL
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,PGIM SELECT REAL ESTATE FUND,,74441J779,SREZX,240.99,1,6/4/2024 0:00,3017.2,12.52,13.09,3154.56,0,1.53,137.36,83.86,,N/A,Alternatives & Other,Real Assets,,Mutual Funds & ETFs,8/30/2024 0:00,3017.2,0,155,,NO,,305561,,Mutual Funds & ETFs,,137.36,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,VIRTUS DUFF & PHELPS GLOBAL REAL ESTATE,,92828R388,VGISX,222.156,1,6/4/2024 0:00,7040.13,31.69,33.61,7466.66,0,3.62,426.53,281.69,,N/A,Alternatives & Other,Real Assets,,Mutual Funds & ETFs,8/30/2024 0:00,7040.13,0,155,,NO,,294035,,Mutual Funds & ETFs,,426.53,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,CASH,,,,0.56,0,,0.56,1,1,0.56,0,0,0,0,,,Cash,Cash,,,8/30/2024 0:00,0.56,,1,,,,CASH,,,,,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,GS FS GOVERNMENT FUND,,38141W273,FGTXX,5688,0,,5688,0,1,5688,,2.76,0,296.31,,N/A,Cash,Cash,,Other,8/30/2024 0:00,5688,0,1,,NO,,275589,,Managed,,,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,AB SMALL CAP VALUE PORTFOLIO,,01878T558,SCYVX,576.581,1,6/4/2024 0:00,7945.29,13.78,15.31,8827.46,0,4.28,882.17,41.34,,N/A,Equity,U.S. Small Cap,,Mutual Funds & ETFs,8/30/2024 0:00,7945.29,0,150,,NO,,289802,,Mutual Funds & ETFs,,882.17,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,AMERICAN BEACON LONDON INCOME EQUITY,,024527400,ABCIX,1083.901,1,6/4/2024 0:00,23856.66,22.01,22.68,24582.87,0,11.92,726.21,492.09,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,23856.66,0,92,,NO,,267938,,Mutual Funds & ETFs,,726.21,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,DFA INTERNATIONAL CORE EQUITY,,233203371,DFIEX,319.554,1,9/2/2020 0:00,4122.25,12.9,16.06,5132.04,0,2.49,1009.79,162.97,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,4122.25,0,211,,NO,,264847,,Mutual Funds & ETFs,,,1009.79
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,DODGE & COX STOCK FUND,,256219106,DODGX,48.578,1,6/4/2024 0:00,12394.66,255.1497,268.05,13021.33,0,6.31,626.67,182.94,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,12394.66,0,151,,NO,,47626,,Mutual Funds & ETFs,,626.67,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,FIDELITY CONCORD STR TR 500 IDX I,,315911750,FXAIX,88.032,1,6/4/2024 0:00,16208.4,184.1194,188.89,16628.36,0,8.06,419.96,214.71,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,16208.4,0,54,,NO,,294130,,Mutual Funds & ETFs,,419.96,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,GQG EMERGING MARKETS EQUITY FUND,,00771X419,GQGIX,500.562,1,6/4/2024 0:00,8739.82,17.46,17.87,8945.04,0,4.34,205.22,214.74,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,8739.82,0,94,,NO,,293581,,Mutual Funds & ETFs,,205.22,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,HARTFORD SCHRODERS INTL MULTI-CAP VAL FD,,41665H359,SIDRX,1752.973,1,9/2/2020 0:00,14514.62,8.28,10.24,17950.44,0,8.71,3435.82,794.1,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,14514.62,0,94,,NO,,291934,,Mutual Funds & ETFs,,,3435.82
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,ISHARES MSCI JAPAN INDEX FD,,46434G822,EWJ,57,1,6/4/2024 0:00,3962.51,69.5177,68.94,3929.58,0,1.9,-32.93,78.83,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,3962.51,0,224,,NO,,54534,,Mutual Funds & ETFs,,-32.93,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,ISHARES MSCI USA QUALITY FACTOR ETF,,46432F339,QUAL,86,1,6/4/2024 0:00,14261.93,165.8364,168.65,14503.9,0,7.03,241.97,152.74,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,14261.93,0,225,,NO,,273662,,Mutual Funds & ETFs,,241.97,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,ISHARES S & P SMALLCAP 600,,464287804,IJR,109,1,6/4/2024 0:00,11749.63,107.7948,117.65,12823.85,0,6.22,1074.22,158.49,,N/A,Equity,U.S. Small Cap,,Mutual Funds & ETFs,8/30/2024 0:00,11749.63,0,225,,NO,,225753,,Mutual Funds & ETFs,,1074.22,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,POLEN GROWTH FUND - INS,,360873657,POLIX,4.893,4,12/9/2015 0:00,95.27,19.4707,45.04,220.38,0,0.1,125.11,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,95.27,0,54,,NO,,258679,,Mutual Funds & ETFs,,,125.11
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,POLEN GROWTH FUND - INS,,360873657,POLIX,158.956,1,11/6/2015 0:00,3298.33,20.75,45.04,7159.38,0,3.47,3861.05,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,3298.33,0,54,,NO,,258679,,Mutual Funds & ETFs,,,3861.05
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,POLEN GROWTH FUND - INS,,360873657,POLIX,37.916,5,12/9/2015 0:00,738.22,19.4699,45.04,1707.74,0,0.82,969.52,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,738.22,0,54,,NO,,258679,,Mutual Funds & ETFs,,,969.52
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,POLEN GROWTH FUND - INS,,360873657,POLIX,33.659,26,12/7/2022 0:00,1042.08,30.9599,45.04,1516,0,0.73,473.92,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,1042.08,0,54,,NO,,258679,,Mutual Funds & ETFs,,,473.92
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,POLEN GROWTH FUND - INS,,360873657,POLIX,157.634,28,6/4/2024 0:00,6909.12,43.8301,45.04,7099.84,0,3.44,190.72,0,,N/A,Equity,U.S. Large Cap,,Mutual Funds & ETFs,8/30/2024 0:00,6909.12,0,54,,NO,,258679,,Mutual Funds & ETFs,,190.72,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,4.745,10,12/6/2023 0:00,102.77,21.6586,24.83,117.82,0,0.05,15.05,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,102.77,0,94,,NO,,274210,,Mutual Funds & ETFs,,15.05,
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,0.797,7,12/7/2022 0:00,16.15,20.2635,24.83,19.79,0,0,3.64,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,16.15,0,94,,NO,,274210,,Mutual Funds & ETFs,,,3.64
7/30/2024 0:00,9999-02-1/2.1,Susan Test IRA,WCM FOCUSED INTERNATIONAL GROWTH FUND,,461418444,WCMIX,291.018,1,9/2/2020 0:00,6469.33,22.23,24.83,7225.98,0,3.5,756.65,0,,N/A,Equity,International,,Mutual Funds & ETFs,8/30/2024 0:00,6469.33,0,94,,NO,,274210,,Mutual Funds & ETFs,,,756.65
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CASH,,,,0.33,0,,0.33,1,1,0.33,0,0,0,0,,,Cash,Cash,,,8/30/2024 0:00,0.33,,1,,,,CASH,,,,,
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,GS FS GOVERNMENT FUND,,38141W273,FGTXX,5161,0,,5161,0,1,5161,,1.39,0,268.86,,N/A,Cash,Cash,,Other,8/30/2024 0:00,5161,0,1,,NO,,275589,,Managed,,,
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ABBOTT LABORATORIES,,002824100,ABT,49,2,6/3/2021 0:00,5249.56,107.1339,105.32,5160.68,26.95,1.39,-88.88,107.8,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,5249.56,3.23,3,,NO,,25,,Managed,,,-88.88
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ABBOTT LABORATORIES,,002824100,ABT,1,4,3/16/2023 0:00,97.5,97.5,105.32,105.32,0.55,0.02,7.82,2.2,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,97.5,3.23,3,,NO,,25,,Managed,,,7.82
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ABBOTT LABORATORIES,,002824100,ABT,7,3,3/16/2023 0:00,682.12,97.4457,105.32,737.24,3.85,0.19,55.12,15.4,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,682.12,3.23,3,,NO,,25,,Managed,,,55.12
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ACCENTURE PLC,,G1151C101,ACN,10,1,4/26/2024 0:00,3084.22,308.422,329.2,3292,0,0.88,207.78,51.6,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,3084.22,4.82,90,,NO,,250424,,Managed,,207.78,
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ADOBE INC,,00724F101,ADBE,6,1,3/24/2022 0:00,2567.88,427.98,538.71,3232.26,0,0.87,664.38,0,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2567.88,11.18,3,,NO,,15144,,Managed,,,664.38
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ADOBE INC,,00724F101,ADBE,6,2,3/15/2024 0:00,2950,491.6667,538.71,3232.26,0,0.87,282.26,0,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2950,11.18,3,,NO,,15144,,Managed,,282.26,
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ALPHABET INC CAP STK CL A,,02079K305,GOOGL,160,1,2/5/2016 0:00,5632.32,35.202,170.29,27246.4,0,7.35,21614.08,128,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,5632.32,4.65,3,,NO,,273305,,Managed,,,21614.08
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,AMAZON.COM INC,,023135106,AMZN,40,1,1/18/2022 0:00,6338.91,158.4728,181.71,7268.4,0,1.96,929.49,0,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,6338.91,3.64,3,,NO,,42637,,Managed,,,929.49
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,APPLE INC.,,037833100,AAPL,156,1,8/13/2009 0:00,938.28,6.0146,218.8,34132.8,0,9.21,33194.52,156,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,938.28,6.46,3,,NO,,688,,Managed,,,33194.52
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,APPLIED MATERIALS INC,,038222105,AMAT,56,1,2/9/2018 0:00,2540.9,45.3732,196.74,11017.44,0,2.97,8476.54,89.6,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2540.9,8.76,3,,NO,,16275,,Managed,,,8476.54
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,APPLIED MATERIALS INC,,038222105,AMAT,25,2,1/11/2019 0:00,864.55,34.582,196.74,4918.5,0,1.32,4053.95,40,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,864.55,8.76,3,,NO,,16275,,Managed,,,4053.95
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,BLACKROCK INC,,09247X101,BLK,6,1,6/3/2020 0:00,3304.86,550.81,872.59,5235.54,0,1.41,1930.68,122.4,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,3304.86,40.65,3,,NO,,54046,,Managed,,,1930.68
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,BOOKING HOLDINGS INC,,09857L108,BKNG,1,1,2/5/2016 0:00,1033.88,1033.88,3720.99,3720.99,0,1,2687.11,35,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,1033.88,134.29,3,,NO,,291646,,Managed,,,2687.11
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,BOOKING HOLDINGS INC,,09857L108,BKNG,1,2,8/16/2017 0:00,1857.27,1857.27,3720.99,3720.99,0,1,1863.72,35,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,1857.27,134.29,3,,NO,,291646,,Managed,,,1863.72
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CHARLES SCHWAB CORP.,,808513105,SCHW,55,1,2/9/2018 0:00,2654.82,48.2695,64.91,3570.05,0,0.96,915.23,55,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,2654.82,2.4,3,,NO,,20749,,Managed,,,915.23
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CHEVRON CORP,,166764100,CVX,26,2,5/15/2017 0:00,2786.94,107.19,159.57,4148.82,0,1.11,1361.88,169.52,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,2786.94,10.92,3,,NO,,673,,Managed,,,1361.88
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CHEVRON CORP,,166764100,CVX,32,1,12/1/2009 0:00,2531.2,79.1,159.57,5106.24,0,1.37,2575.04,208.64,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,2531.2,10.92,3,,NO,,673,,Managed,,,2575.04
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CHUBB LIMITED,,H1467J104,CB,27,1,2/5/2016 0:00,3038.58,112.54,276.66,7469.82,0,2.01,4431.24,98.28,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,3038.58,0,90,,NO,,274225,,Managed,,,4431.24
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CISCO SYSTEMS,,17275R102,CSCO,10,2,8/15/2017 0:00,321.36,32.136,48.14,481.4,0,0.12,160.04,16,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,321.36,2.98,3,,NO,,17386,,Managed,,,160.04
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CISCO SYSTEMS,,17275R102,CSCO,102,1,2/5/2016 0:00,2350.08,23.04,48.14,4910.28,0,1.32,2560.2,163.2,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2350.08,2.98,3,,NO,,17386,,Managed,,,2560.2
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,COLGATE PALMOLIVE CO.,,194162103,CL,14,2,12/1/2009 0:00,600.88,42.92,100.49,1406.86,7,0.37,805.98,28,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,600.88,3.45,3,,NO,,163,,Managed,,,805.98
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,COLGATE PALMOLIVE CO.,,194162103,CL,40,1,9/18/2007 0:00,1375.6,34.39,100.49,4019.6,20,1.08,2644,80,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,1375.6,3.45,3,,NO,,163,,Managed,,,2644
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,COMCAST CORP-CL A,,20030N101,CMCSA,71,1,4/16/2020 0:00,2690.93,37.9004,40.81,2897.51,0,0.78,206.58,88.04,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,2690.93,3.78,3,,NO,,217994,,Managed,,,206.58
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,COSTCO WHOLESALE CORP,,22160K105,COST,7,2,8/16/2017 0:00,1105.51,157.93,810.03,5670.21,8.12,1.53,4564.7,32.48,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,1105.51,16.16,3,,NO,,26163,,Managed,,,4564.7
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,COSTCO WHOLESALE CORP,,22160K105,COST,11,1,7/13/2017 0:00,1687.21,153.3827,810.03,8910.33,12.76,2.4,7223.12,51.04,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,1687.21,16.16,3,,NO,,26163,,Managed,,,7223.12
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CUMMINS INC,,231021106,CMI,25,2,9/6/2018 0:00,3542.68,141.7072,289.04,7226,0,1.95,3683.32,182,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,3542.68,13.71,3,,NO,,2547,,Managed,,,3683.32
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CVS CORP,,126650100,CVS,35,2,3/6/2019 0:00,1900.09,54.2883,63.18,2211.3,23.2771,0.59,311.21,93.1,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,1900.09,5.71,3,,NO,,134,,Managed,,,311.21
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,CVS CORP,,126650100,CVS,50,1,2/5/2019 0:00,3306.02,66.1204,63.18,3159,33.2529,0.85,-147.02,133,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,3306.02,5.71,3,,NO,,134,,Managed,,,-147.02
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,EDWARDS LIFESCIENCES CP,,28176E108,EW,90,1,12/2/2016 0:00,2508.75,27.875,63.64,5727.6,0,1.54,3218.85,0,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,2508.75,2.33,3,,NO,,57058,,Managed,,,3218.85
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,HOME DEPOT INC.,,437076102,HD,37,1,11/9/2011 0:00,1381.58,37.34,363.69,13456.53,0,3.63,12074.95,333,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,1381.58,14.97,3,,NO,,7267,,Managed,,,12074.95
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,32,1,6/8/2009 0:00,1094.57,34.2053,202.64,6484.48,0,1.75,5389.91,138.24,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,1094.57,8.68,3,,NO,,2094,,Managed,,,5389.91
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,JOHNSON & JOHNSON,,478160104,JNJ,13,1,2/5/2016 0:00,1310.27,100.79,161.33,2097.29,0,0.56,787.02,64.48,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,1310.27,6.74,3,,NO,,808,,Managed,,,787.02
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,JOHNSON & JOHNSON,,478160104,JNJ,11,2,3/31/2016 0:00,1197.68,108.88,161.33,1774.63,0,0.47,576.95,54.56,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,1197.68,6.74,3,,NO,,808,,Managed,,,576.95
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,JPMORGAN CHASE & CO,,46625H100,JPM,27,3,8/30/2016 0:00,1818.18,67.34,215.19,5810.13,31.05,1.56,3991.95,124.2,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1818.18,16.59,3,,NO,,9057,,Managed,,,3991.95
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,JPMORGAN CHASE & CO,,46625H100,JPM,10,2,7/12/2016 0:00,633.4,63.34,215.19,2151.9,11.5,0.58,1518.5,46,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,633.4,16.59,3,,NO,,9057,,Managed,,,1518.5
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,JPMORGAN CHASE & CO,,46625H100,JPM,33,1,8/13/2009 0:00,1418.34,42.98,215.19,7101.27,37.95,1.91,5682.93,151.8,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1418.34,16.59,3,,NO,,9057,,Managed,,,5682.93
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,LABCORP HOLDING INC,,504922105,LH,10,2,1/11/2019 0:00,1122.31,112.231,213.06,2130.6,0,0.57,1008.29,28.8,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,1122.31,4.71,3,,NO,,360241,,Managed,,,1008.29
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,LABCORP HOLDING INC,,504922105,LH,15,1,2/9/2018 0:00,2114.79,140.986,213.06,3195.9,0,0.86,1081.11,43.2,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,2114.79,4.71,3,,NO,,360241,,Managed,,,1081.11
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,MARTIN MARIETTA MATERIALS INC,,573284106,MLM,6,1,3/16/2023 0:00,1967.5,327.9167,585.02,3510.12,0,0.94,1542.62,17.76,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,1967.5,34.13,3,,NO,,27540,,Managed,,,1542.62
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,MASTERCARD INC-CL A,,57636Q104,MA,23,1,2/5/2016 0:00,1922.57,83.59,447.45,10291.35,15.18,2.77,8368.78,60.72,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1922.57,12.61,3,,NO,,234381,,Managed,,,8368.78
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,META PLATFORMS INC,,30303M102,META,18,1,3/10/2020 0:00,3125.48,173.6378,463.19,8337.42,0,2.25,5211.94,36,,N/A,Equity,U.S. Large Cap,,Telecommunication Services,8/30/2024 0:00,3125.48,17.84,3,,NO,,260828,,Managed,,,5211.94
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,MICROSOFT CORP.,,594918104,MSFT,70,1,5/12/2009 0:00,1405.6,20.08,422.92,29604.4,0,7.99,28198.8,210,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,1405.6,11.6,3,,NO,,6702,,Managed,,,28198.8
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,NEXTERA ENERGY INC,,65339F101,NEE,75,1,7/28/2021 0:00,5822.35,77.6313,74.28,5571,0,1.5,-251.35,154.5,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,5822.35,3.68,3,,NO,,265,,Managed,,,-251.35
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,NEXTERA ENERGY INC,,65339F101,NEE,20,2,8/4/2023 0:00,1383.88,69.194,74.28,1485.6,0,0.4,101.72,41.2,,N/A,Equity,U.S. Large Cap,,Utilities,8/30/2024 0:00,1383.88,3.68,3,,NO,,265,,Managed,,101.72,
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,ORACLE CORP,,68389X105,ORCL,42,1,4/16/2020 0:00,2246.57,53.4898,135.67,5698.14,0,1.53,3451.57,67.2,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,2246.57,3.82,3,,NO,,6587,,Managed,,,3451.57
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,PAYPAL HOLDINGS INC,,70450Y103,PYPL,69,1,2/5/2016 0:00,2418.88,35.0562,64,4416,0,1.19,1997.12,0,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,2418.88,3.98,3,,NO,,272393,,Managed,,,1997.12
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,PEPSICO INC.,,713448108,PEP,37,1,2/5/2016 0:00,3591.59,97.07,173.18,6407.66,0,1.72,2816.07,200.54,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,3591.59,6.68,3,,NO,,529,,Managed,,,2816.07
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,PNC FINANCIAL SERVICES GROUP,,693475105,PNC,10,2,10/14/2016 0:00,882.51,88.251,181.98,1819.8,16,0.49,937.29,64,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,882.51,11.94,3,,NO,,571,,Managed,,,937.29
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,PNC FINANCIAL SERVICES GROUP,,693475105,PNC,27,1,2/5/2016 0:00,2263.95,83.85,181.98,4913.46,43.2,1.32,2649.51,172.8,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,2263.95,11.94,3,,NO,,571,,Managed,,,2649.51
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,PROCTER & GAMBLE CO.,,742718109,PG,37,1,2/5/2016 0:00,2983.31,80.63,161.7,5982.9,37.24,1.61,2999.59,148.96,,N/A,Equity,U.S. Large Cap,,Consumer Staples,8/30/2024 0:00,2983.31,6.29,3,,NO,,568,,Managed,,,2999.59
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,RTX CORPORATION,,75513E101,RTX,29,2,2/5/2016 0:00,1458.99,50.31,116.88,3389.52,0,0.91,1930.53,73.08,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,1458.99,2.55,3,,NO,,303625,,Managed,,,1930.53
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,SHERWIN WILLIAMS CO.,,824348106,SHW,21,2,8/16/2017 0:00,2335.55,111.2167,351.84,7388.64,0,1.99,5053.09,60.06,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,2335.55,9.93,3,,NO,,5694,,Managed,,,5053.09
7/30/2024 0:00,9999-02-1/2.2,Susan Test Regional Equity Model PRI,SHERWIN WILLIAMS CO.,,824348106,SHW,21,1,2/5/2016 0:00,1776.25,84.5833,351.84,7388.64,0,1.99,5612.39,60.06,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,1776.25,9.93,3,,NO,,5694,,Managed,,,5612.39
